"","id","lvl","qualification","autonomy","subdiv_regulations","company_regulations","direct_juniors","func_juniors","income_influence","error_cost"
"2827","таб_7912850","Менеджер",5,3,2,2,1,2,1,2
"2828","таб_6071011","Сотрудник",1,2,1,1,1,1,1,1
"2829","таб_7818479","Менеджер",2,2,2,1,2,1,2,2
"2830","таб_5026991","Сотрудник",1,1,1,1,1,1,1,1
"2831","таб_7540774","Сотрудник",2,2,1,1,1,1,2,2
"2832","таб_3367892","Менеджер",4,2,2,1,2,3,3,2
"2833","таб_1031676","Сотрудник",1,1,1,1,1,1,2,1
"2834","таб_2087987","Сотрудник",3,2,2,1,1,1,1,1
"2835","таб_3439953","Сотрудник",4,2,1,1,1,1,1,1
"2836","таб_2850128","Сотрудник",2,1,1,1,1,1,1,1
"2837","таб_3604241","Менеджер",2,3,2,1,2,2,3,3
"2838","таб_1311237","Сотрудник",4,2,1,1,1,1,2,2
"2839","таб_2916003","Сотрудник",2,2,1,1,1,1,2,2
"2840","таб_3870449","Сотрудник",4,2,2,1,1,1,1,2
"2841","таб_355859","Менеджер",2,2,2,1,2,1,2,2
"2842","таб_4814794","Сотрудник",3,2,1,1,1,1,1,1
"2843","таб_5931759","Сотрудник",1,1,1,1,1,1,1,1
"2844","таб_7694573","Менеджер",2,3,2,1,2,2,3,3
"2845","таб_4245629","Сотрудник",2,2,1,1,1,1,2,2
"2846","таб_4215093","Менеджер",4,2,2,1,2,1,3,2
"2847","таб_6424297","Сотрудник",2,2,1,1,1,1,2,2
"2848","таб_4480002","Сотрудник",2,1,1,1,1,1,1,1
"2849","таб_2520855","Менеджер",6,4,2,4,3,1,1,1
"2850","таб_6945829","Менеджер",5,3,1,1,1,2,1,1
"2851","таб_3294276","Сотрудник",2,2,1,1,1,1,2,2
"2852","таб_2736009","Сотрудник",2,2,1,1,1,1,2,2
"2853","таб_5266789","Сотрудник",2,1,1,1,1,1,1,1
"2854","таб_8367874","Сотрудник",2,1,1,1,1,1,1,1
"2855","таб_5607155","Менеджер",4,2,2,1,2,3,3,2
"2856","таб_6255677","Сотрудник",2,2,1,1,1,2,2,2
"2857","таб_6208796","Сотрудник",4,2,1,1,1,1,1,1
"2858","таб_5477480","Менеджер",5,3,1,1,1,2,3,2
"2859","таб_9807344","Сотрудник",5,3,1,1,1,1,1,2
"2860","таб_130784","Сотрудник",2,2,1,1,1,1,2,2
"2861","таб_7831395","Сотрудник",1,1,1,1,1,1,1,1
"2862","таб_9014842","Сотрудник",2,2,1,1,1,1,2,2
"2863","таб_4421387","Менеджер",2,2,2,1,2,3,2,2
"2864","таб_7675165","Сотрудник",4,2,2,2,1,1,1,2
"2865","таб_6344794","Сотрудник",4,2,2,2,1,1,1,1
"2866","таб_9799093","Сотрудник",1,1,1,1,1,1,1,1
"2867","таб_4309899","Сотрудник",3,2,1,1,1,1,1,1
"2868","таб_9772560","Менеджер",2,2,2,1,2,1,2,2
"2869","таб_3028282","Сотрудник",2,2,1,1,1,1,2,2
"2870","таб_5320694","Сотрудник",2,2,1,1,1,1,2,2
"2871","таб_6530550","Менеджер",4,3,2,1,1,2,1,1
"2872","таб_1252772","Сотрудник",2,2,1,1,1,1,1,1
"2873","таб_2422944","Сотрудник",3,2,1,1,1,1,1,2
"2874","таб_9056164","Сотрудник",2,1,1,1,1,1,2,2
"2875","таб_8639221","Сотрудник",5,2,2,1,1,1,1,2
"2876","таб_380938","Сотрудник",1,1,1,1,1,1,1,1
"2877","таб_323643","Сотрудник",4,2,1,1,1,1,2,2
"2878","таб_5705527","Сотрудник",4,2,1,1,1,1,3,1
"2879","таб_1906394","Сотрудник",5,3,1,1,1,1,1,2
"2880","таб_1066190","Сотрудник",2,2,1,1,1,1,2,2
"2881","таб_2404191","Сотрудник",4,2,2,2,1,1,1,1
"2882","таб_1382566","Менеджер",2,3,2,1,2,2,3,3
"2883","таб_7009573","Сотрудник",2,1,1,1,1,1,1,1
"2884","таб_44244","Сотрудник",2,1,1,1,1,1,2,2
"2885","таб_5903342","Сотрудник",2,2,1,1,1,2,2,2
"2886","таб_9890303","Сотрудник",1,1,1,1,1,1,2,1
"2887","таб_1070696","Сотрудник",4,2,1,1,1,1,1,1
"2888","таб_7271981","Сотрудник",2,2,1,1,1,1,2,2
"2889","таб_1604545","Сотрудник",5,2,2,2,1,1,1,2
"2890","таб_5254130","Сотрудник",2,1,1,1,1,1,2,2
"2891","таб_5562702","Сотрудник",2,2,1,1,1,1,2,2
"2892","таб_2930117","Сотрудник",2,1,1,1,1,1,2,2
"2893","таб_5926406","Менеджер",2,1,1,1,1,1,1,1
"2894","таб_3200007","Сотрудник",4,2,1,1,1,1,1,2
"2895","таб_7473934","Сотрудник",2,1,1,1,1,1,2,2
"2896","таб_5138370","Сотрудник",3,2,1,1,1,1,2,1
"2897","таб_5296378","Сотрудник",2,2,1,1,1,1,2,2
"2898","таб_3793968","Менеджер",4,2,2,1,2,1,3,2
"2899","таб_9822209","Сотрудник",3,1,1,1,1,1,1,1
"2900","таб_2911620","Сотрудник",3,2,1,1,1,1,2,1
"2901","таб_9664416","Сотрудник",2,1,1,1,1,1,1,1
"2902","таб_9651831","Сотрудник",4,3,2,1,1,1,1,2
"2903","таб_8981205","Сотрудник",2,2,1,1,1,2,2,2
"2904","таб_7972355","Менеджер",2,3,2,1,2,2,3,3
"2905","таб_3365720","Сотрудник",2,2,1,1,1,1,2,2
"2906","таб_9729839","Сотрудник",4,2,1,1,1,1,2,3
"2907","таб_3159218","Сотрудник",2,2,1,1,1,2,2,2
"2908","таб_3610689","Сотрудник",2,1,1,1,1,1,1,1
"2909","таб_2672495","Сотрудник",1,1,1,1,1,1,1,1
"2910","таб_9381463","Сотрудник",2,2,1,1,1,1,2,2
"2911","таб_9185805","Сотрудник",4,3,2,1,1,1,1,1
"2912","таб_7992501","Сотрудник",2,1,1,1,1,1,1,1
"2913","таб_9867854","Менеджер",3,2,2,1,2,1,1,2
"2914","таб_9996725","Сотрудник",2,2,2,1,1,1,1,1
"2915","таб_6552205","Сотрудник",2,2,1,1,1,1,2,2
"2916","таб_7261379","Сотрудник",2,1,1,1,1,1,2,2
"2917","таб_7098018","Сотрудник",1,1,1,1,1,1,1,1
"2918","таб_1684771","Сотрудник",2,1,1,1,1,1,2,2
"2919","таб_5166198","Менеджер",4,2,2,1,2,3,3,2
"2920","таб_8540584","Сотрудник",2,1,1,1,1,1,1,1
"2921","таб_1701458","Сотрудник",2,2,1,1,1,1,2,2
"2922","таб_9464325","Менеджер",4,2,2,1,2,3,3,2
"2923","таб_2589210","Сотрудник",1,1,1,1,1,1,1,1
"2924","таб_7381966","Сотрудник",2,2,1,1,1,1,2,2
"2925","таб_4032288","Сотрудник",2,2,1,1,1,1,1,1
"2926","таб_8620967","Сотрудник",2,2,1,1,1,1,2,2
"2927","таб_2163293","Сотрудник",4,2,1,1,1,1,1,2
"2928","таб_9117846","Сотрудник",1,1,1,1,1,1,2,1
"2929","таб_2355617","Сотрудник",2,2,1,1,1,1,2,2
"2930","таб_6935178","Сотрудник",5,2,2,1,1,1,1,2
"2931","таб_7832928","Менеджер",4,2,2,1,2,3,3,2
"2932","таб_5273472","Сотрудник",5,3,2,3,1,1,1,1
"2933","таб_6809312","Сотрудник",3,2,1,1,1,1,1,2
"2934","таб_4895402","Сотрудник",1,1,1,1,1,1,1,1
"2935","таб_5477394","Сотрудник",2,2,1,1,1,1,2,2
"2936","таб_8135321","Сотрудник",2,2,1,1,1,1,1,1
"2937","таб_4826747","Сотрудник",2,1,1,1,1,1,1,1
"2938","таб_6274071","Менеджер",2,3,2,1,2,2,3,3
"2939","таб_5357528","Менеджер",5,3,1,1,1,2,1,1
"2940","таб_6870813","Сотрудник",4,2,1,1,1,1,1,1
"2941","таб_3728497","Сотрудник",2,2,1,1,1,1,2,2
"2942","таб_5238308","Сотрудник",2,2,1,1,1,2,2,2
"2943","таб_2146109","Сотрудник",2,1,1,1,1,1,1,1
"2944","таб_6947068","Менеджер",5,3,2,2,1,2,1,1
"2945","таб_7685699","Сотрудник",2,2,1,1,1,1,2,2
"2946","таб_8240732","Сотрудник",1,1,1,1,1,1,1,1
"2947","таб_8262076","Сотрудник",2,1,1,1,1,1,2,2
"2948","таб_2315659","Сотрудник",1,1,1,1,1,1,1,1
"2949","таб_3127538","Менеджер",5,3,2,2,1,2,1,2
"2950","таб_7092136","Менеджер",4,1,2,1,2,1,2,2
"2951","таб_1412364","Сотрудник",2,2,1,1,1,1,2,2
"2952","таб_7864260","Менеджер",2,2,2,1,2,1,2,2
"2953","таб_2572862","Сотрудник",2,2,1,1,1,1,2,2
"2954","таб_8224676","Сотрудник",2,2,1,1,1,1,2,2
"2955","таб_6726827","Сотрудник",5,3,2,1,1,1,1,3
"2956","таб_4162532","Менеджер",4,2,2,1,2,3,3,2
"2957","таб_4551202","Менеджер",2,1,1,1,1,1,1,1
"2958","таб_7733657","Менеджер",4,2,2,1,2,3,3,2
"2959","таб_9338518","Сотрудник",2,2,1,1,1,1,1,1
"2960","таб_906286","Сотрудник",3,1,1,1,1,1,1,1
"2961","таб_4969500","Менеджер",2,2,2,1,2,1,2,2
"2962","таб_413072","Сотрудник",4,2,2,1,1,1,1,2
"2963","таб_5984457","Сотрудник",2,1,1,1,1,1,2,2
"2964","таб_5650204","Менеджер",4,2,2,1,2,1,3,2
"2965","таб_8769667","Сотрудник",2,2,1,1,1,1,2,2
"2966","таб_3698366","Сотрудник",5,3,1,1,1,1,1,2
"2967","таб_9367236","Сотрудник",2,1,1,1,1,1,1,1
"2968","таб_5302768","Сотрудник",2,2,1,1,1,1,2,2
"2969","таб_4862879","Сотрудник",1,1,1,1,1,1,1,1
"2970","таб_3876271","Сотрудник",4,2,1,1,1,1,1,1
"2971","таб_8607122","Менеджер",5,3,2,3,2,1,3,4
"2972","таб_9623159","Сотрудник",2,2,1,1,1,1,2,2
"2973","таб_957724","Сотрудник",1,1,1,1,1,1,1,1
"2974","таб_396425","Сотрудник",2,2,1,1,1,1,2,2
"2975","таб_2991403","Менеджер",4,3,2,1,1,2,1,1
"2976","таб_7122547","Сотрудник",5,2,2,1,1,1,1,1
"2977","таб_9942238","Сотрудник",4,2,1,1,1,1,2,2
"2978","таб_1102911","Сотрудник",2,2,1,1,1,1,2,1
"2979","таб_5294984","Сотрудник",2,2,1,1,1,1,2,2
"2980","таб_3251437","Менеджер",4,2,2,1,2,4,3,3
"2981","таб_8702433","Сотрудник",2,2,1,1,1,1,2,1
"2982","таб_7800023","Сотрудник",4,2,1,1,1,1,1,2
"2983","таб_4451360","Сотрудник",2,1,1,1,1,1,2,2
"2984","таб_8201251","Сотрудник",5,2,2,1,1,1,1,2
"2985","таб_4523094","Сотрудник",3,1,1,1,1,1,1,1
"2986","таб_9983159","Сотрудник",2,1,1,1,1,1,1,1
"2987","таб_9191210","Сотрудник",2,2,1,1,1,1,2,1
"2988","таб_8740891","Сотрудник",1,1,1,1,1,1,1,1
"2989","таб_30276","Менеджер",4,2,2,1,2,1,3,2
"2990","таб_1350827","Менеджер",4,2,2,1,2,1,3,2
"2991","таб_915562","Сотрудник",1,1,1,1,1,1,1,1
"2992","таб_5840477","Менеджер",4,1,2,1,2,1,2,2
"2993","таб_6810884","Менеджер",3,2,2,1,2,1,1,2
"2994","таб_3303953","Сотрудник",1,1,1,1,1,1,1,1
"2995","таб_7281760","Сотрудник",4,3,2,1,1,1,1,2
"2996","таб_3370783","Сотрудник",1,1,1,1,1,1,1,1
"2997","таб_5387235","Сотрудник",2,2,1,1,1,1,2,2
"2998","таб_372082","Сотрудник",2,2,1,1,1,1,2,1
"2999","таб_8162270","Сотрудник",4,3,1,1,1,1,1,1
"3000","таб_7620903","Менеджер",5,3,2,1,2,1,4,2
"3001","таб_2073935","Сотрудник",2,2,1,1,1,1,2,2
"3002","таб_613124","Сотрудник",2,1,1,1,1,1,2,2
"3003","таб_738081","Менеджер",4,2,2,1,2,3,3,2
"3004","таб_1078767","Менеджер",4,3,2,1,2,1,3,2
"3005","таб_9438778","Сотрудник",1,1,1,1,1,1,1,1
"3006","таб_9713904","Сотрудник",1,1,1,1,1,1,1,1
"3007","таб_1542511","Сотрудник",2,1,1,1,1,1,1,1
"3008","таб_5373428","Сотрудник",2,1,1,1,1,1,1,1
"3009","таб_7708276","Менеджер",2,3,2,1,2,2,3,3
"3010","таб_7047290","Менеджер",2,3,2,1,2,2,3,3
"3011","таб_6390445","Сотрудник",4,2,1,1,1,1,1,2
"3012","таб_3756727","Сотрудник",1,1,1,1,1,1,2,1
"3013","таб_1207655","Сотрудник",3,2,1,1,1,1,1,1
"3014","таб_7120977","Менеджер",5,3,1,1,1,2,1,1
"3015","таб_2950982","Сотрудник",4,3,1,1,1,1,1,1
"3016","таб_3761739","Сотрудник",1,1,1,1,1,1,1,1
"3017","таб_5491860","Сотрудник",1,1,1,1,1,1,2,1
"3018","таб_1329831","Сотрудник",2,2,1,1,1,2,2,2
"3019","таб_3336729","Сотрудник",2,2,1,1,1,1,2,1
"3020","таб_5033296","Сотрудник",4,2,1,1,1,1,1,1
"3021","таб_7585112","Сотрудник",2,2,1,1,1,2,2,2
"3022","таб_4480708","Сотрудник",2,1,1,1,1,1,1,1
"3023","таб_9035203","Сотрудник",4,2,1,1,1,1,1,1
"3024","таб_4229213","Менеджер",4,1,2,1,2,1,2,2
"3025","таб_6690","Менеджер",4,2,2,1,2,3,3,2
"3026","таб_2164485","Сотрудник",2,2,1,1,1,1,2,2
"3027","таб_4648259","Сотрудник",1,1,1,1,1,1,1,1
"3028","таб_3677409","Сотрудник",2,2,1,1,1,1,1,1
"3029","таб_8649649","Сотрудник",1,1,1,1,1,1,2,1
"3030","таб_2330909","Сотрудник",4,2,2,1,1,1,1,1
"3031","таб_9578697","Сотрудник",2,1,1,1,1,1,2,2
"3032","таб_104495","Сотрудник",1,1,1,1,1,1,1,1
"3033","таб_5027290","Сотрудник",4,3,2,2,1,1,2,2
"3034","таб_606599","Сотрудник",2,1,1,1,1,1,1,1
"3035","таб_652665","Сотрудник",2,1,1,1,1,1,1,1
"3036","таб_7240517","Сотрудник",2,2,1,1,1,1,2,2
"3037","таб_8897228","Менеджер",2,2,2,1,2,1,2,2
"3038","таб_4339881","Менеджер",4,2,2,1,2,3,3,2
"3039","таб_8422197","Сотрудник",2,2,1,1,1,1,2,2
"3040","таб_3240519","Сотрудник",4,3,1,1,1,1,1,1
"3041","таб_6528723","Сотрудник",4,2,2,1,1,1,1,2
"3042","таб_3364311","Менеджер",4,2,2,1,2,3,3,2
"3043","таб_8247168","Сотрудник",2,1,1,1,1,1,2,2
"3044","таб_8514555","Менеджер",4,2,2,1,2,3,3,2
"3045","таб_6464367","Сотрудник",2,2,1,1,1,1,2,2
"3046","таб_4866340","Сотрудник",2,2,1,1,1,1,2,2
"3047","таб_8710390","Сотрудник",2,1,1,1,1,1,1,1
"3048","таб_9668949","Менеджер",4,2,2,1,2,3,3,2
"3049","таб_2619984","Сотрудник",3,2,1,1,1,1,1,1
"3050","таб_8442179","Сотрудник",2,1,1,1,1,1,1,1
"3051","таб_2658828","Сотрудник",2,2,1,1,1,1,2,2
"3052","таб_1362321","Сотрудник",3,2,2,1,1,1,1,1
"3053","таб_1776558","Сотрудник",2,2,1,1,1,1,2,2
"3054","таб_7990766","Сотрудник",2,2,1,1,1,1,2,2
"3055","таб_8001959","Сотрудник",1,1,1,1,1,1,1,1
"3056","таб_9435446","Менеджер",4,2,2,1,2,2,3,2
"3057","таб_4106674","Сотрудник",3,2,1,1,1,1,1,1
"3058","таб_358118","Сотрудник",4,2,1,1,1,1,1,1
"3059","таб_8580052","Менеджер",4,2,2,1,2,4,3,3
"3060","таб_7343887","Сотрудник",2,2,1,1,1,2,2,2
"3061","таб_8859966","Сотрудник",2,2,2,1,1,1,1,1
"3062","таб_849621","Сотрудник",4,3,1,1,1,1,2,3
"3063","таб_6104934","Сотрудник",3,2,1,1,1,1,1,1
"3064","таб_7881095","Сотрудник",2,2,1,1,1,1,2,2
"3065","таб_6537578","Сотрудник",5,3,2,1,1,1,1,4
"3066","таб_4497144","Сотрудник",2,1,1,1,1,1,2,2
"3067","таб_7725230","Сотрудник",1,1,1,1,1,1,1,1
"3068","таб_9497114","Сотрудник",1,1,1,1,1,1,2,1
"3069","таб_6491634","Сотрудник",4,2,1,1,1,1,2,2
"3070","таб_7570773","Сотрудник",4,2,1,1,1,1,1,1
"3071","таб_2671273","Сотрудник",2,2,1,1,1,1,2,2
"3072","таб_9820214","Сотрудник",2,2,1,1,1,1,1,2
"3073","таб_5348420","Сотрудник",2,2,1,1,1,1,2,2
"3074","таб_6484100","Сотрудник",2,2,1,1,1,1,1,1
"3075","таб_5632005","Менеджер",5,3,2,2,1,2,3,2
"3076","таб_2414077","Сотрудник",2,2,1,1,1,1,2,2
"3077","таб_5632333","Менеджер",2,3,2,1,2,2,3,3
"3078","таб_6926751","Сотрудник",1,1,1,1,1,1,2,1
"3079","таб_1452298","Сотрудник",2,1,1,1,1,1,2,2
"3080","таб_9398299","Сотрудник",1,1,1,1,1,1,1,1
"3081","таб_1189123","Менеджер",4,2,2,1,1,2,1,2
"3082","таб_5282294","Сотрудник",2,2,1,1,1,1,2,2
"3083","таб_9556208","Менеджер",5,3,2,2,4,1,1,1
"3084","таб_4899148","Сотрудник",4,2,1,1,1,1,1,1
"3085","таб_5759005","Менеджер",2,2,2,1,2,1,2,2
"3086","таб_6542972","Сотрудник",2,2,1,1,1,2,2,2
"3087","таб_878824","Сотрудник",2,1,1,1,1,1,1,1
"3088","таб_6906165","Сотрудник",2,2,1,1,1,1,2,2
"3089","таб_9609294","Сотрудник",2,2,1,1,1,1,2,1
"3090","таб_5381711","Сотрудник",2,1,1,1,1,1,1,1
"3091","таб_263860","Сотрудник",2,2,1,1,1,1,2,2
"3092","таб_8271876","Сотрудник",2,2,1,1,1,1,2,2
"3093","таб_2990280","Сотрудник",2,1,1,1,1,1,1,1
"3094","таб_3796942","Сотрудник",2,2,1,1,1,1,1,1
"3095","таб_8876855","Сотрудник",2,2,1,1,1,2,2,2
"3096","таб_199946","Сотрудник",5,2,1,1,1,1,2,3
"3097","таб_9127135","Сотрудник",2,2,1,1,1,1,2,2
"3098","таб_2951880","Сотрудник",5,2,1,1,1,1,1,1
"3099","таб_1096346","Сотрудник",1,1,1,1,1,1,1,1
"3100","таб_1834766","Менеджер",4,2,2,1,2,4,3,3
"3101","таб_772113","Сотрудник",2,2,1,1,1,1,2,2
"3102","таб_4896870","Сотрудник",2,2,1,1,1,1,2,2
"3103","таб_3776106","Сотрудник",2,2,1,1,1,2,2,1
"3104","таб_2768767","Сотрудник",2,2,1,1,1,1,2,2
"3105","таб_4983492","Сотрудник",4,2,1,1,1,1,2,2
"3106","таб_5848573","Сотрудник",4,3,2,1,1,1,1,1
"3107","таб_7870561","Сотрудник",2,2,1,1,1,1,2,2
"3108","таб_9882073","Менеджер",4,2,2,1,2,3,3,2
"3109","таб_9953825","Менеджер",4,2,2,1,2,3,3,2
"3110","таб_1906492","Сотрудник",4,3,2,2,1,1,2,1
"3111","таб_8581220","Менеджер",4,2,2,1,2,3,3,2
"3112","таб_3957044","Сотрудник",2,2,1,1,1,1,2,2
"3113","таб_2853769","Сотрудник",5,2,1,1,1,1,2,3
"3114","таб_2077538","Сотрудник",2,1,1,1,1,1,2,2
"3115","таб_4278579","Менеджер",5,3,2,2,1,2,1,2
"3116","таб_2705902","Сотрудник",2,2,1,1,1,1,1,1
"3117","таб_9109813","Сотрудник",2,2,1,1,1,1,2,2
"3118","таб_7249887","Сотрудник",3,2,1,1,1,1,1,1
"3119","таб_8324632","Сотрудник",2,2,1,1,1,2,2,2
"3120","таб_7162618","Менеджер",2,2,2,1,2,1,2,2
"3121","таб_9412040","Сотрудник",2,2,1,1,1,1,2,2
"3122","таб_3854442","Сотрудник",2,2,1,1,1,1,2,1
"3123","таб_790065","Менеджер",4,2,2,1,2,3,3,2
"3124","таб_7030841","Сотрудник",2,2,1,1,1,1,2,2
"3125","таб_2935082","Сотрудник",2,2,1,1,1,1,2,2
"3126","таб_2638625","Менеджер",4,2,2,1,2,4,3,3
"3127","таб_4610897","Сотрудник",2,2,1,1,1,1,2,2
"3128","таб_1273487","Менеджер",4,2,2,1,2,3,3,2
"3129","таб_7646212","Менеджер",2,1,1,1,1,1,1,1
"3130","таб_6531627","Сотрудник",4,2,2,1,1,1,1,2
"3131","таб_2677503","Менеджер",6,4,2,2,1,2,5,1
"3132","таб_119440","Сотрудник",2,2,1,1,1,1,1,1
"3133","таб_3614680","Менеджер",5,2,2,2,1,1,4,2
"3134","таб_3605634","Менеджер",4,2,1,1,1,1,2,2
"3135","таб_4736149","Сотрудник",2,1,1,1,1,1,2,2
"3136","таб_9319391","Сотрудник",2,2,1,1,1,1,2,2
"3137","таб_2885847","Сотрудник",2,1,1,1,1,1,1,1
"3138","таб_6746058","Сотрудник",2,2,1,1,1,1,1,1
"3139","таб_3716504","Сотрудник",3,1,1,1,1,1,1,1
"3140","таб_3709031","Сотрудник",2,2,1,1,1,1,2,2
"3141","таб_8175693","Сотрудник",5,2,2,1,1,1,1,1
"3142","таб_7133284","Сотрудник",4,2,2,1,1,1,1,2
"3143","таб_8034240","Сотрудник",2,2,1,1,1,1,2,1
"3144","таб_2638062","Сотрудник",4,2,2,1,1,1,1,2
"3145","таб_9213732","Сотрудник",2,2,1,1,1,1,2,2
"3146","таб_3382523","Менеджер",4,2,2,1,2,3,3,2
"3147","таб_7572884","Сотрудник",2,2,1,1,1,1,2,2
"3148","таб_1722979","Сотрудник",4,2,1,1,1,1,1,1
"3149","таб_4648672","Сотрудник",4,2,1,1,1,1,2,2
"3150","таб_6350598","Менеджер",5,4,2,3,4,1,3,4
"3151","таб_9147739","Менеджер",4,2,2,1,2,1,3,3
"3152","таб_3787878","Менеджер",4,2,2,1,2,3,3,2
"3153","таб_9529480","Сотрудник",1,1,1,1,1,1,2,1
"3154","таб_5044350","Сотрудник",4,3,1,1,1,2,1,2
"3155","таб_7571462","Сотрудник",2,2,1,1,1,1,2,1
"3156","таб_2961227","Сотрудник",1,1,1,1,1,1,1,1
"3157","таб_2623895","Менеджер",4,2,2,1,2,3,3,2
