id,e_dighelp,n_dighelp,e_socnet,f_socnet,n_socnet,gt_score,pr01,pr02,pr03,pr04,pr05,pr06,pr07,pr08,pr09,pr10,co01,co02,co03,co04,co05,co06,co07,co08,co09,co10,ut01,ut02,ut03,ut04,ut05,ut06,ut07,ut08,ut09,ut10,ut11,ut12,fa01,fa02,fa03,fa04,fa05,fa06,fa07,fa08,fa09,fa10,de01,de02,de03,de04,de05,de06,de07,de08,de09,de10,de11,un01,un02,un03,un04,un05,un06,un07,un08,un09,un10,un11,un12,gt01,gt02,gt03,gt04,gt05,gt06,socnet,vk,fb,tw,in,tt,yt,freqvk,freqfb,freqtw,freqin,freqtt,freqyt,expvk,expfb,exptw,expin,exptt,expyt,dighelp,siri,alice,salut,oleg,alex,mia,mts,ggle,oth,oth_text,expsiri,expalice,expsalut,expoleg,expalex,expmia,expmts,expggle,expoth,expoth_text,selfdrcar,selfdrexp,selfdrsafe,eduai,eduaiexp,age,sex,edulvl1,spec1,edu2,edulvl2,spec2,jobfield,jobpos,city
vfRPyGQCZx,NA,NA,3,2.6666666666666665,3,2.1666666666666665,3,3,3,3,3,3,3,2,3,3,3,2,2,2,3,2,2,3,2,2,2,2,4,1,3,2,2,2,2,2,2,3,3,1,2,2,3,2,1,3,3,3,2,3,2,3,3,3,2,3,2,2,2,3,3,3,3,3,3,2,3,2,3,3,2,2,2,2,2,3,2,1,1,0,0,1,0,1,3,-2,-2,2,-2,3,2,-2,-2,3,-2,4,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,29,m,bachelor,Проектирование радио,0,-2,-2,Продажи,Продавец,Рыбинск
VHr730jB8J,NA,NA,1,2,2,2.1666666666666665,2,3,3,3,2,2,1,2,3,2,2,1,3,2,2,2,2,2,2,1,3,2,4,3,2,2,1,2,2,1,1,2,2,1,1,1,1,2,1,1,1,1,2,1,1,2,4,2,2,2,3,2,1,3,1,3,3,3,1,1,1,1,3,1,3,2,2,2,2,3,2,1,1,1,0,0,0,0,2,2,-2,-2,-2,-2,1,1,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,1,3,40,m,specialist,Информационные системы в экономике,0,-2,-2,-,-,"РФ, Санкт-Петербург"
vI436RuanV,3,1,3,1.5,4,1.6666666666666667,3,2,2,3,1,2,2,4,3,4,2,2,3,2,2,0,2,2,2,3,2,2,3,3,1,3,2,3,3,1,3,3,4,3,1,1,3,3,3,4,3,4,3,2,2,2,4,2,3,3,3,2,1,3,0,0,0,3,0,0,4,2,2,2,2,1,1,1,3,3,1,1,1,0,0,1,1,1,2,-2,-2,0,1,3,3,-2,-2,3,3,3,1,0,1,0,0,0,0,0,0,0,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,30,f,specialist,Фармация,1,college,сестринское дело,Фармация,Фасовщик,Саратов
vIv6OrKoz2,NA,NA,3,3,1,0.3333333333333333,2,3,2,3,0,2,2,3,3,2,2,0,2,0,0,2,1,1,0,2,4,1,4,2,4,3,1,3,3,4,2,2,1,2,0,0,0,0,1,2,1,1,0,0,2,3,5,0,4,2,4,2,0,3,3,5,1,4,1,3,3,0,3,3,3,0,0,0,0,1,1,1,0,0,0,1,0,0,-2,-2,-2,3,-2,-2,-2,-2,-2,3,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,1,3,32,f,specialist,Старший техник ПО и АС,0,-2,-2,Информационные технологии,Ведущий Электронщик,Астрахань
VmKpYnqgjR,4,2,3.3333333333333335,2.6666666666666665,6,1.8333333333333333,3,2,3,3,1,2,2,3,3,3,3,3,2,5,3,3,0,2,2,2,5,3,3,4,5,3,4,4,4,2,1,4,3,3,0,0,2,2,2,2,1,5,4,2,1,1,3,0,3,1,4,2,0,3,2,0,3,3,2,0,3,0,0,3,3,0,1,2,1,3,4,1,1,1,1,1,1,1,3,2,2,3,3,3,3,3,4,1,5,4,1,0,1,0,0,0,0,0,1,0,-2,-2,5,-2,-2,-2,-2,-2,3,-2,-2,0,NA,NA,0,NA,29,m,specialist,Юриспруденция,0,-2,-2,-,-,Первоуральск
VmsMuFbeaR,NA,NA,NA,NA,NA,1.3333333333333333,1,0,2,4,4,3,0,4,2,3,2,4,1,4,3,3,0,2,3,3,4,3,4,2,4,2,4,4,3,1,3,1,4,4,4,4,3,4,1,2,3,3,1,1,0,2,3,1,0,1,3,1,4,1,1,4,1,1,2,0,0,0,1,0,1,1,0,0,2,2,3,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,27,m,bachelor,Геодезия,0,-2,-2,Такси,Таксист,Калининград
vPIgtYfajs,3,1,2.3333333333333335,2,6,1.5,4,3,3,4,4,3,4,3,3,3,4,2,3,4,2,2,2,2,2,4,4,4,4,3,2,4,2,3,3,2,4,4,3,3,2,2,3,4,4,2,3,3,3,4,4,2,4,4,2,3,4,2,3,3,3,3,2,3,2,2,3,3,2,3,4,1,1,1,2,1,3,1,1,1,1,1,1,1,3,0,1,3,2,3,3,2,2,2,1,4,1,0,0,0,0,0,0,0,1,0,-2,-2,-2,-2,-2,-2,-2,-2,3,-2,-2,0,NA,NA,0,NA,21,m,college,Техник по информационным системам,0,-2,-2,-,-,Москва
VSZgUioqaq,4,1,4,3,3,2.3333333333333335,2,2,3,3,1,3,3,4,3,2,2,1,3,4,1,1,1,1,1,1,3,4,3,3,3,4,4,4,5,1,1,4,3,4,1,1,1,2,2,4,4,3,3,2,1,2,5,1,3,3,5,2,2,2,1,1,1,2,1,1,1,1,1,2,2,2,3,3,1,2,3,1,0,0,0,1,1,1,-2,-2,-2,3,3,3,-2,-2,-2,4,4,4,1,0,1,0,0,0,0,0,0,0,-2,-2,4,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,40,m,college,механик,0,-2,-2,грузоперевозки,водитель,кострома
vu5FArxzrO,3,1,3,2.3333333333333335,3,2.8333333333333335,3,3,3,3,2,4,4,3,4,4,3,2,4,5,2,1,3,1,2,2,5,4,4,4,5,4,5,5,4,2,1,5,2,1,1,2,2,3,3,3,1,2,4,4,4,2,4,1,3,2,4,2,3,4,3,4,3,3,3,1,4,1,3,4,4,3,3,2,3,3,3,1,1,0,0,0,1,1,2,-2,-2,-2,3,2,3,-2,-2,-2,3,3,1,0,1,0,0,0,0,0,0,0,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,50,f,college,Маркетолог,0,-2,-2,Гостинечный бизнес,Администратор,Петушки
vUE4WM0a6y,3.5,2,3.25,2.75,4,2.3333333333333335,3,1,3,5,2,3,4,4,4,3,1,1,4,3,4,1,1,1,1,1,5,4,5,4,2,4,4,5,3,3,4,4,4,4,1,1,4,3,4,1,4,3,4,3,2,1,4,4,4,4,4,3,1,4,4,3,3,4,4,5,4,1,0,3,3,2,2,3,1,3,3,1,1,0,0,1,1,1,3,-2,-2,3,3,2,2,-2,-2,3,4,4,1,1,1,0,0,0,0,0,0,0,-2,3,4,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,1,4,21,m,specialist,Кибернетика,0,-2,-2,--,--,Москва
vvkJsLuJxS,NA,NA,NA,NA,NA,1.8333333333333333,1,2,3,3,2,2,3,3,1,2,1,1,2,1,1,1,3,2,1,2,4,3,2,3,2,3,4,4,3,3,3,3,3,3,2,1,1,2,4,3,2,2,1,2,3,3,2,2,2,1,3,2,4,3,3,3,3,2,1,2,3,4,3,3,3,2,2,2,1,2,2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,44,m,postgrad,экономист,0,-2,-2,-,-,Ростов-на-Дону
vw4j3MUisA,2,2,3,3,2,2.5,3,2,3,2,3,3,2,3,4,3,4,2,1,4,3,3,3,1,2,4,5,5,5,1,5,4,2,5,5,2,5,5,3,4,1,2,3,1,4,3,3,5,3,2,2,1,5,3,3,4,5,3,5,4,1,2,2,3,3,1,2,5,2,3,4,3,3,3,2,1,3,1,1,0,0,0,0,1,3,-2,-2,-2,-2,3,2,-2,-2,-2,-2,4,1,1,1,0,0,0,0,0,0,0,-2,1,3,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,34,m,school,Специальности нет,0,-2,-2,Продажи,Менеджер,Златоуст
vynBhGBi1s,NA,NA,5,2.6,5,1,4,4,1,1,4,4,4,4,4,4,4,3,4,4,4,4,1,2,2,4,3,3,3,2,3,3,3,2,3,2,3,3,4,1,4,4,4,4,1,1,1,4,4,4,4,1,5,4,4,4,4,4,1,4,4,4,4,4,3,4,4,4,4,4,4,1,1,1,1,1,1,1,1,0,1,1,1,1,3,-2,2,3,2,3,5,-2,5,5,5,5,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,19,f,college,технолог общественного питания,0,-2,-2,-,-,тобольск
VZCowHra3g,4,1,NA,NA,NA,0.5,2,4,2,5,1,2,1,4,4,4,0,4,4,5,1,4,0,2,2,3,5,3,3,3,3,0,1,4,0,0,2,1,3,3,2,1,3,2,2,5,4,4,4,2,2,1,3,0,1,1,4,0,1,2,1,4,1,2,1,0,4,0,0,0,0,0,1,0,0,0,2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,1,0,0,0,0,0,0,0,-2,-2,4,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,42,m,bachelor,Специалист по сервису,1,college,Специалист по охране труда,Логистика,Нач. склада,Волгоград
W1RnB5KtU0,3,1,4.5,2.5,4,1.5,4,4,3,3,4,4,4,4,4,4,4,3,3,4,3,3,1,2,3,3,5,4,3,4,3,4,5,4,3,3,3,3,2,2,2,3,2,4,1,1,2,3,3,4,3,2,5,3,4,4,3,4,3,2,4,4,3,4,3,2,4,3,3,3,4,2,2,2,1,1,1,1,1,1,0,1,0,1,3,1,-2,3,-2,3,5,3,-2,5,-2,5,1,0,1,0,0,0,0,0,0,0,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,39,f,specialist,Экономист,0,-2,-2,Фриланс,самозанятая,Далматово
w72qDVN8wg,NA,NA,0,3,1,0.5,2,2,3,2,0,3,2,2,0,3,2,2,2,3,2,1,1,4,2,2,4,2,2,2,1,3,2,2,2,1,1,2,2,1,0,0,2,2,3,1,1,2,0,2,0,1,4,1,4,0,4,2,4,1,0,3,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,-2,-2,-2,3,-2,-2,-2,-2,-2,0,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,37,f,college,товаровед,0,-2,-2,не работаю,не работаю,майкоп
wAdOTkqcVB,4,2,5,2.5,2,2.6666666666666665,4,3,4,4,2,3,2,4,4,4,3,4,4,5,1,1,1,1,1,4,5,5,5,4,4,4,5,4,4,5,4,4,3,1,0,0,3,3,1,0,0,0,5,1,2,0,5,1,3,3,5,1,3,5,3,5,3,3,5,3,5,3,0,3,5,3,3,3,3,1,3,1,0,0,0,0,1,1,-2,-2,-2,-2,3,2,-2,-2,-2,-2,5,5,1,1,1,0,0,0,0,0,0,0,-2,4,4,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,44,m,specialist,Программирование,0,-2,-2,IT,Системный администратор,Москва
WBFnN7QijX,NA,NA,2,3,3,1.3333333333333333,3,4,3,3,3,4,3,4,3,3,2,3,3,4,3,3,0,2,3,4,4,4,3,3,4,4,3,4,3,1,4,4,2,1,2,1,1,3,2,2,2,2,3,2,2,1,5,3,4,3,4,2,1,3,2,3,3,3,1,1,2,2,1,2,3,1,0,1,2,1,3,1,1,0,0,1,0,1,3,-2,-2,3,-2,3,0,-2,-2,3,-2,3,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,21,m,bachelor,Промешленное и гражданское строительство,0,-2,-2,-,-,москва
wBx9EfPRNm,4,1,3.5,1,2,1.6666666666666667,3,2,3,2,2,3,2,3,4,3,2,2,3,4,2,3,3,2,2,3,4,4,4,4,3,3,4,4,4,3,3,4,3,2,1,2,3,3,2,2,3,3,3,3,2,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,2,1,2,1,1,2,3,1,1,0,0,1,0,0,2,-2,-2,0,-2,-2,4,-2,-2,3,-2,-2,1,0,1,0,0,0,0,0,0,0,-2,-2,4,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,34,f,specialist,информатик-экономист,0,-2,-2,IT,специалист,Челябинск
wC9vzfHz9r,3,1,3.6666666666666665,1.6666666666666667,3,0.8333333333333334,2,4,2,3,3,3,4,3,5,2,2,3,3,5,2,3,1,2,2,1,4,4,5,5,2,4,3,5,5,2,3,2,4,4,0,1,4,0,3,5,3,5,4,3,2,0,5,3,3,4,4,2,3,3,2,4,1,3,1,1,3,2,1,2,1,0,1,1,0,1,2,1,1,1,0,0,0,1,3,0,-2,-2,-2,2,5,2,-2,-2,-2,4,1,0,1,0,0,0,0,0,0,0,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,47,m,school,консервный мастер,0,-2,-2,обслуживание,обувщик,Кола
Wd9c3i4uAE,3,1,4,2.3333333333333335,3,1.3333333333333333,4,4,1,1,0,4,5,5,0,4,5,3,3,2,3,2,0,5,2,5,5,5,0,3,5,5,5,5,3,0,3,5,2,2,5,3,3,2,2,0,3,5,5,0,3,0,5,0,0,0,2,5,5,4,4,2,4,2,3,1,4,2,2,4,2,2,2,1,1,0,2,1,1,1,0,0,0,1,3,1,-2,-2,-2,3,4,3,-2,-2,-2,5,1,0,1,0,0,0,0,0,0,0,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,26,f,college,Повар кондитер,0,-2,-2,-,-,Починок
WeT99tUzeG,NA,NA,2.6,1.2,5,2.5,3,4,4,4,3,4,3,3,2,3,2,2,3,5,2,1,2,1,2,2,5,5,5,5,3,4,2,3,4,0,5,3,3,1,2,1,3,3,2,1,2,3,1,4,3,1,5,4,4,3,5,3,0,3,3,5,4,4,1,3,3,3,1,4,4,2,2,2,2,4,3,1,1,1,1,1,0,1,3,0,0,0,-2,3,2,3,3,2,-2,3,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,25,f,bachelor,юриспруденция,0,-2,-2,-,-,Зверево
WHdkQk72cE,4,1,4,2.5,2,2.6666666666666665,4,1,4,1,0,4,2,3,3,4,2,1,4,4,2,3,0,0,1,3,4,5,5,4,4,5,5,5,4,2,2,5,3,2,1,0,2,3,4,1,2,2,4,1,2,0,5,2,2,4,4,0,1,3,2,3,1,3,1,1,4,2,1,2,1,3,2,4,0,3,4,1,1,0,0,0,0,1,2,-2,-2,-2,-2,3,4,-2,-2,-2,-2,4,1,0,1,0,0,0,0,0,0,0,-2,-2,4,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,30,m,college,автомеханик,0,-2,-2,В интернете,Фриланс,Иркутск
wKRNI6mFmA,3.6666666666666665,3,3.3333333333333335,3,3,2.8333333333333335,3,4,5,4,3,4,4,4,3,3,5,5,5,5,4,4,0,3,5,4,5,5,5,4,5,4,4,5,5,3,4,5,4,3,1,2,4,3,4,4,4,4,2,3,2,1,5,3,3,4,5,3,0,3,4,4,3,3,2,4,3,4,2,2,4,3,3,2,3,3,3,1,1,0,1,1,0,0,3,-2,3,3,-2,-2,3,-2,3,4,-2,-2,1,1,1,0,0,0,0,0,1,0,-2,3,4,-2,-2,-2,-2,-2,4,-2,-2,0,NA,NA,1,4,41,m,master,Сети связи,0,-2,-2,Государственная служба,Начальник отдела,Североморск
wL1uDbjB9E,NA,NA,3,3,4,1.8333333333333333,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,2,3,3,3,3,2,2,3,3,3,3,2,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,1,2,1,1,1,0,1,0,1,3,3,-2,3,-2,3,3,3,-2,3,-2,3,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,48,f,bachelor,преподаватель,1,college,бухгалтер,энергетика,специалист по договорной работе,оренбург
WlvX1C1Cty,2,1,4,2.6666666666666665,3,1.8333333333333333,2,3,3,3,2,2,1,3,3,4,3,3,3,5,1,1,3,2,2,3,4,4,4,4,1,2,4,3,2,3,2,1,2,0,1,1,2,2,2,1,1,2,2,3,2,2,5,1,2,2,4,2,3,2,2,2,2,4,2,1,2,1,2,3,3,1,2,3,1,1,3,1,1,0,0,1,0,1,3,-2,-2,3,-2,2,4,-2,-2,4,-2,4,1,1,0,0,0,0,0,0,0,0,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,27,f,school,-,0,-2,-2,-,-,Юрга
WLXinkAQgY,3.25,4,3.5,1.5,2,1.8333333333333333,3,4,4,4,3,3,3,3,3,3,3,3,3,4,3,3,2,4,3,2,4,3,3,3,3,3,3,3,3,2,3,3,3,1,1,4,3,3,3,2,2,2,3,3,1,1,1,1,3,4,2,1,2,4,4,3,3,3,2,1,3,1,3,3,3,0,1,2,1,3,4,1,1,0,0,0,0,1,1,-2,-2,-2,-2,2,3,-2,-2,-2,-2,4,1,1,1,1,0,0,0,0,1,0,-2,3,3,3,-2,-2,-2,-2,4,-2,-2,0,NA,NA,0,NA,50,m,college,Технолог,0,-2,-2,—,—,Мариинск
WNYnXcivgX,3,2,3.8,1.8,5,2,3,3,2,2,2,3,2,3,2,3,2,3,2,3,3,3,2,3,2,2,4,4,3,4,4,4,4,4,4,4,2,4,3,3,2,3,4,3,1,2,3,3,3,1,1,2,2,2,4,3,2,3,3,3,3,2,3,3,2,3,2,3,2,3,3,2,2,2,2,2,2,1,1,1,1,1,0,1,1,2,0,3,-2,3,3,3,3,5,-2,5,1,0,1,0,0,0,0,0,1,0,-2,-2,3,-2,-2,-2,-2,-2,3,-2,-2,0,NA,NA,0,NA,24,f,bachelor,бухгалтерия,0,-2,-2,-,-,шахты
Wr9gIWKrsy,2.5,2,4,2.5,2,0,0,0,5,5,0,0,0,0,0,0,0,0,5,0,0,5,5,0,5,0,0,0,5,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,5,5,5,0,0,0,0,5,0,0,0,0,5,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,-2,-2,-2,-2,3,4,-2,-2,-2,-2,4,1,0,1,1,0,0,0,0,0,0,-2,-2,3,2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,1,3,49,m,master,тактико-специальная подготовка,0,-2,-2,IT-сфера,самозанятый,Пенза
WtjTWDPc9L,NA,NA,3,2.3333333333333335,3,1,4,4,2,3,0,3,2,1,4,4,3,1,1,3,2,2,4,1,1,1,4,4,4,1,1,4,5,4,4,0,5,4,2,0,1,0,2,1,1,1,4,2,2,2,2,4,2,1,0,2,3,1,2,4,2,4,3,1,3,2,2,1,1,1,2,1,1,0,1,2,1,1,1,1,0,0,0,1,3,2,-2,-2,-2,2,3,3,-2,-2,-2,3,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,27,m,college,товаровед-эксперт,0,-2,-2,торговля,мерчендайзер,Белореченск
WXDrmipBND,4,2,4,3,1,3.5,4,3,4,4,3,5,5,4,4,4,4,3,3,4,3,4,1,3,4,4,5,5,5,1,4,4,5,4,4,3,4,4,3,0,1,3,2,3,3,1,1,3,3,1,1,1,3,1,3,2,3,1,1,4,3,4,3,3,3,2,3,3,2,3,3,2,3,4,4,4,4,1,1,0,0,0,0,0,3,-2,-2,-2,-2,-2,4,-2,-2,-2,-2,-2,1,0,1,1,0,0,0,0,0,0,-2,-2,4,4,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,50,f,college,медик,0,-2,-2,-,-,Ставрополь
X1D8zzWuCf,4,1,NA,NA,NA,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,3,3,3,2,3,2,3,2,3,3,2,2,2,2,3,3,3,4,2,2,4,2,2,3,3,3,0,3,2,3,3,2,2,3,3,2,1,3,3,2,3,4,3,3,3,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,1,0,0,0,0,0,0,0,-2,-2,4,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,24,f,college,Бухгалтер,0,-2,-2,Торговля,Кассир,Санкт-Петербург
x1Qmew2slZ,3,2,NA,NA,NA,3,4,4,1,1,1,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,2,4,4,4,4,4,4,1,4,4,3,2,3,3,3,3,1,1,2,1,4,4,4,1,4,4,4,3,2,4,1,4,4,4,4,3,1,4,4,4,4,4,4,3,3,3,3,2,4,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,1,0,0,0,0,0,1,0,-2,-2,3,-2,-2,-2,-2,-2,3,-2,-2,0,NA,NA,0,NA,44,m,college,инженер,0,-2,-2,торговля,инженер,м
X5xcxJ7jXT,NA,NA,2,2.3333333333333335,3,2.5,3,3,2,2,3,3,3,3,3,3,2,3,3,3,3,3,2,3,4,3,3,3,2,3,3,3,2,3,3,2,3,3,3,2,3,2,3,3,2,2,2,3,3,3,2,2,3,3,2,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,2,3,1,1,1,1,0,1,0,0,3,1,-2,3,-2,-2,2,2,-2,2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,34,f,specialist,эколог,0,-2,-2,бухгалтерия,бухгалтер,москва
XBGJeeJbXe,4,2,4,2.6666666666666665,3,2.8333333333333335,4,2,3,3,2,1,3,3,4,2,3,3,2,4,2,3,1,2,2,1,4,3,3,4,4,3,3,3,3,3,2,3,3,4,2,1,3,3,3,3,3,4,3,2,3,2,3,2,0,3,3,3,3,2,1,1,1,2,2,1,1,1,1,1,1,2,3,3,2,4,3,1,1,0,0,1,0,1,3,-2,-2,3,-2,2,4,-2,-2,4,-2,4,1,1,1,0,0,0,0,0,0,0,-2,4,4,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,1,3,29,f,specialist,коррекционное образование,0,-2,-2,образование,специалист по работе с детьми,санкт-петербург
xc1KEfeytQ,3,1,4,3,3,1.1666666666666667,4,1,2,3,1,4,3,3,2,3,2,3,3,3,2,3,0,1,3,3,5,4,4,1,2,4,4,4,5,3,4,4,2,3,1,1,3,2,2,3,2,2,3,3,3,2,5,2,3,2,5,2,4,3,3,4,2,4,2,1,4,3,1,3,3,1,1,1,0,2,2,1,1,0,0,1,0,1,3,-2,-2,3,-2,3,4,-2,-2,4,-2,4,1,0,1,0,0,0,0,0,0,0,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,35,f,school,оператор,0,-2,-2,медицина,оператор,саратов
XdLby6vUTB,3,3,NA,NA,NA,3,3,4,3,4,3,4,3,3,3,3,3,4,2,4,3,3,0,3,2,4,5,4,3,3,5,4,3,4,5,2,2,4,1,1,1,1,2,1,3,2,2,3,3,2,3,1,5,4,4,3,5,2,1,3,3,4,3,4,3,3,4,1,3,3,4,3,3,3,3,2,4,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,1,1,0,0,0,0,1,0,-2,-2,3,3,-2,-2,-2,-2,3,-2,-2,0,NA,NA,0,NA,33,m,school,Слесарь мср,0,-2,-2,Производство,Слесарь мср,Барнаул
xh3sbG2HTT,NA,NA,1,3,1,1.6666666666666667,3,1,3,1,1,4,1,3,3,4,2,3,3,4,0,5,0,1,0,1,5,4,4,2,4,5,1,4,4,0,1,3,2,1,0,1,3,3,1,1,1,2,3,1,0,1,4,2,3,1,3,1,1,1,1,3,1,1,1,0,0,3,0,2,3,1,0,2,3,1,3,1,1,0,0,0,0,0,3,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,31,m,specialist,Экономист,0,-2,-2,-,-,Рязань
xJtxFlSesn,NA,NA,3.6666666666666665,3,3,2.5,3,3,4,3,4,3,2,3,3,2,3,3,3,3,2,2,2,2,2,2,4,4,5,3,3,3,3,3,2,2,5,2,3,2,1,2,2,3,3,2,2,3,3,1,3,2,3,4,3,2,2,0,3,3,2,4,2,2,2,2,3,2,2,2,2,2,1,3,3,3,3,1,1,0,0,1,0,1,3,-2,-2,3,-2,3,3,-2,-2,3,-2,5,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,29,m,college,Обработка металлов давлением,0,-2,-2,-,-,Магнитогорск
xMiZtti24v,3,1,3,3,1,2,2,2,3,3,2,2,3,3,2,3,3,3,3,3,2,2,2,2,3,2,4,3,2,3,3,3,2,3,3,2,2,2,2,2,3,2,2,2,2,2,1,2,2,2,2,2,4,2,2,2,3,2,1,3,2,3,3,3,4,2,2,3,2,2,4,2,2,1,3,1,3,1,1,0,0,0,0,0,3,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,1,0,1,0,0,0,0,0,0,0,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,56,m,college,Электрик,0,-2,-2,Пенсионер,Пенсионер,Киров
XO0csCPs5c,3,3,3.25,2.25,4,1.1666666666666667,2,2,3,3,3,1,2,2,2,1,3,2,3,2,4,4,2,3,3,2,3,3,4,3,3,3,3,4,3,1,3,3,2,2,3,2,1,2,2,2,2,1,3,1,2,3,3,2,3,1,4,3,2,1,0,2,3,0,0,2,1,1,1,1,0,0,1,1,1,1,3,1,1,1,0,1,1,0,3,0,-2,3,3,-2,3,2,-2,4,4,-2,1,1,1,0,0,0,0,0,1,0,-2,4,3,-2,-2,-2,-2,-2,2,-2,-2,0,NA,NA,0,NA,28,f,bachelor,Техносферная безопасность,0,-2,-2,МЧС России,Радиотелефонист,Кузнецк
